,state_abbr,county_name,party,votes_total_2016
761,CA,Glenn,LIB,375.0
762,CA,Glenn,GRN,97.0
763,CA,Glenn,OTH,54.0
764,CA,Humboldt,DEM,19596.0
765,CA,Humboldt,GOP,10883.0
766,CA,Humboldt,GRN,1800.0
767,CA,Humboldt,LIB,1167.0
768,CA,Humboldt,OTH,190.0
769,CA,Imperial,DEM,28467.0
770,CA,Imperial,GOP,11295.0
771,CA,Imperial,LIB,1063.0
772,CA,Imperial,GRN,635.0
773,CA,Imperial,OTH,291.0
774,CA,Inyo,GOP,4248.0
775,CA,Inyo,DEM,3155.0
776,CA,Inyo,LIB,328.0
777,CA,Inyo,GRN,214.0
778,CA,Inyo,OTH,51.0
779,CA,Kern,GOP,119164.0
780,CA,Kern,DEM,86481.0
781,CA,Kern,LIB,8360.0
782,CA,Kern,GRN,2452.0
783,CA,Kern,OTH,1268.0
784,CA,Kings,GOP,17446.0
785,CA,Kings,DEM,12902.0
786,CA,Kings,LIB,1282.0
787,CA,Kings,GRN,391.0
788,CA,Kings,OTH,229.0
789,CA,Lake,DEM,6240.0
790,CA,Lake,GOP,5752.0
791,CA,Lake,LIB,533.0
792,CA,Lake,GRN,457.0
793,CA,Lake,OTH,63.0
794,CA,Lassen,GOP,7574.0
795,CA,Lassen,DEM,2224.0
796,CA,Lassen,LIB,473.0
797,CA,Lassen,GRN,105.0
798,CA,Lassen,OTH,46.0
799,CA,Los Angeles,DEM,1893770.0
800,CA,Los Angeles,GOP,620285.0
801,CA,Los Angeles,LIB,67416.0
802,CA,Los Angeles,GRN,54864.0
803,CA,Los Angeles,OTH,15737.0
804,CA,Madera,GOP,19221.0
805,CA,Madera,DEM,13283.0
806,CA,Madera,LIB,1161.0
807,CA,Madera,GRN,470.0
808,CA,Madera,OTH,128.0
809,CA,Marin,DEM,86650.0
810,CA,Marin,GOP,17531.0
811,CA,Marin,LIB,3242.0
812,CA,Marin,GRN,2257.0
813,CA,Marin,OTH,261.0
814,CA,Mariposa,GOP,5185.0
815,CA,Mariposa,DEM,3122.0
816,CA,Mariposa,LIB,326.0
817,CA,Mariposa,GRN,189.0
818,CA,Mariposa,OTH,55.0
819,CA,Mendocino,DEM,6905.0
820,CA,Mendocino,GOP,3571.0
821,CA,Mendocino,GRN,525.0
822,CA,Mendocino,LIB,400.0
823,CA,Mendocino,OTH,34.0
824,CA,Merced,DEM,21856.0
825,CA,Merced,GOP,18486.0
826,CA,Merced,LIB,1345.0
827,CA,Merced,GRN,578.0
828,CA,Merced,OTH,258.0
829,CA,Modoc,GOP,2413.0
830,CA,Modoc,DEM,798.0
831,CA,Modoc,LIB,98.0
832,CA,Modoc,GRN,41.0
833,CA,Modoc,OTH,9.0
834,CA,Mono,DEM,2696.0
835,CA,Mono,GOP,2080.0
836,CA,Mono,LIB,217.0
837,CA,Mono,GRN,138.0
838,CA,Mono,OTH,23.0
839,CA,Monterey,DEM,64733.0
840,CA,Monterey,GOP,26378.0
841,CA,Monterey,LIB,3226.0
842,CA,Monterey,GRN,1885.0
843,CA,Monterey,OTH,454.0
844,CA,Napa,DEM,26161.0
845,CA,Napa,GOP,11946.0
846,CA,Napa,LIB,1524.0
847,CA,Napa,GRN,646.0
848,CA,Napa,OTH,116.0
849,CA,Nevada,DEM,16199.0
850,CA,Nevada,GOP,14686.0
851,CA,Nevada,LIB,1338.0
852,CA,Nevada,GRN,992.0
853,CA,Nevada,OTH,43.0
854,CA,Orange,DEM,556544.0
855,CA,Orange,GOP,472669.0
856,CA,Orange,LIB,42480.0
857,CA,Orange,GRN,16096.0
858,CA,Orange,OTH,4327.0
859,CA,Placer,GOP,78977.0
860,CA,Placer,DEM,61969.0
861,CA,Placer,LIB,7436.0
862,CA,Placer,GRN,1956.0
863,CA,Placer,OTH,194.0
864,CA,Plumas,GOP,5079.0
865,CA,Plumas,DEM,3224.0
866,CA,Plumas,LIB,351.0
867,CA,Plumas,GRN,153.0
868,CA,Plumas,OTH,23.0
869,CA,Riverside,DEM,339145.0
870,CA,Riverside,GOP,309514.0
871,CA,Riverside,LIB,21879.0
872,CA,Riverside,GRN,10055.0
873,CA,Riverside,OTH,3019.0
874,CA,Sacramento,DEM,273768.0
875,CA,Sacramento,GOP,163024.0
876,CA,Sacramento,LIB,20903.0
877,CA,Sacramento,GRN,7788.0
878,CA,Sacramento,OTH,2043.0
879,CA,San Benito,DEM,10050.0
880,CA,San Benito,GOP,6471.0
881,CA,San Benito,LIB,666.0
882,CA,San Benito,GRN,273.0
883,CA,San Benito,OTH,112.0
884,CA,San Bernardino,DEM,312517.0
885,CA,San Bernardino,GOP,253962.0
886,CA,San Bernardino,LIB,19367.0
887,CA,San Bernardino,GRN,9541.0
888,CA,San Bernardino,OTH,3396.0
889,CA,San Diego,DEM,567243.0
890,CA,San Diego,GOP,386807.0
891,CA,San Diego,LIB,39132.0
892,CA,San Diego,GRN,16072.0
893,CA,San Diego,OTH,2397.0
894,CA,San Francisco,DEM,312443.0
895,CA,San Francisco,GOP,34493.0
896,CA,San Francisco,GRN,8775.0
897,CA,San Francisco,LIB,8015.0
898,CA,San Francisco,OTH,1569.0
899,CA,San Joaquin,DEM,89791.0
900,CA,San Joaquin,GOP,68316.0
901,CA,San Joaquin,LIB,5793.0
902,CA,San Joaquin,GRN,2122.0
903,CA,San Joaquin,OTH,625.0
904,CA,San Luis Obispo,DEM,63001.0
905,CA,San Luis Obispo,GOP,52672.0
906,CA,San Luis Obispo,LIB,5921.0
907,CA,San Luis Obispo,GRN,2589.0
908,CA,San Luis Obispo,OTH,392.0
909,CA,San Mateo,DEM,219580.0
910,CA,San Mateo,GOP,53731.0
911,CA,San Mateo,LIB,8685.0
912,CA,San Mateo,GRN,4579.0
913,CA,San Mateo,OTH,924.0
914,CA,Santa Barbara,DEM,100120.0
915,CA,Santa Barbara,GOP,53740.0
916,CA,Santa Barbara,LIB,6329.0
917,CA,Santa Barbara,GRN,3396.0
918,CA,Santa Barbara,OTH,639.0
919,CA,Santa Clara,DEM,483472.0
920,CA,Santa Clara,GOP,137452.0
921,CA,Santa Clara,LIB,23974.0
922,CA,Santa Clara,GRN,11723.0
923,CA,Santa Clara,OTH,2527.0
924,CA,Santa Cruz,DEM,85185.0
925,CA,Santa Cruz,GOP,20158.0
926,CA,Santa Cruz,LIB,3822.0
927,CA,Santa Cruz,GRN,3817.0
928,CA,Santa Cruz,OTH,527.0
929,CA,Shasta,GOP,47587.0
930,CA,Shasta,DEM,20471.0
931,CA,Shasta,LIB,3051.0
932,CA,Shasta,GRN,1157.0
933,CA,Shasta,OTH,288.0
934,CA,Sierra,GOP,1048.0
935,CA,Sierra,DEM,601.0
936,CA,Sierra,LIB,98.0
937,CA,Sierra,GRN,42.0
938,CA,Sierra,OTH,15.0
939,CA,Siskiyou,GOP,11212.0
940,CA,Siskiyou,DEM,7106.0
941,CA,Siskiyou,LIB,866.0
942,CA,Siskiyou,GRN,567.0
943,CA,Siskiyou,OTH,85.0
944,CA,Solano,DEM,97159.0
945,CA,Solano,GOP,49595.0
946,CA,Solano,LIB,5959.0
947,CA,Solano,GRN,2618.0
948,CA,Solano,OTH,736.0
949,CA,Sonoma,DEM,116027.0
950,CA,Sonoma,GOP,37421.0
951,CA,Sonoma,LIB,5846.0
952,CA,Sonoma,GRN,4321.0
953,CA,Sonoma,OTH,445.0
954,CA,Stanislaus,DEM,73939.0
955,CA,Stanislaus,GOP,72960.0
956,CA,Stanislaus,LIB,6080.0
957,CA,Stanislaus,GRN,2276.0
958,CA,Stanislaus,OTH,886.0
959,CA,Sutter,GOP,16780.0
960,CA,Sutter,DEM,11831.0
961,CA,Sutter,LIB,1297.0
962,CA,Sutter,GRN,345.0
963,CA,Sutter,OTH,176.0
964,CA,Tehama,GOP,14981.0
965,CA,Tehama,DEM,6571.0
966,CA,Tehama,LIB,916.0
967,CA,Tehama,GRN,272.0
968,CA,Tehama,OTH,135.0
969,CA,Trinity,GOP,2409.0
970,CA,Trinity,DEM,1876.0
971,CA,Trinity,LIB,240.0
972,CA,Trinity,GRN,173.0
973,CA,Trinity,OTH,18.0
974,CA,Tulare,GOP,50488.0
975,CA,Tulare,DEM,39099.0
976,CA,Tulare,LIB,3153.0
977,CA,Tulare,GRN,1311.0
978,CA,Tulare,OTH,520.0
979,CA,Tuolumne,GOP,13486.0
980,CA,Tuolumne,DEM,8580.0
981,CA,Tuolumne,LIB,1005.0
982,CA,Tuolumne,GRN,345.0
983,CA,Tuolumne,OTH,56.0
984,CA,Ventura,DEM,170489.0
985,CA,Ventura,GOP,118764.0
986,CA,Ventura,LIB,12022.0
987,CA,Ventura,GRN,5345.0
988,CA,Ventura,OTH,1261.0
989,CA,Yolo,DEM,34460.0
990,CA,Yolo,GOP,13178.0
991,CA,Yolo,LIB,1864.0
992,CA,Yolo,GRN,925.0
993,CA,Yolo,OTH,196.0
994,CA,Yuba,GOP,12313.0
995,CA,Yuba,DEM,7234.0
996,CA,Yuba,LIB,969.0
997,CA,Yuba,GRN,388.0
998,CA,Yuba,OTH,154.0
999,CO,Adams,DEM,86471.0
1000,CO,Adams,GOP,73807.0
1001,CO,Adams,LIB,8640.0
1002,CO,Adams,OTH,2320.0
1003,CO,Adams,GRN,2248.0
1004,CO,Adams,UNA,1639.0
1005,CO,Alamosa,DEM,3168.0
1006,CO,Alamosa,GOP,3031.0
1007,CO,Alamosa,LIB,399.0
1008,CO,Alamosa,GRN,117.0
1009,CO,Alamosa,OTH,110.0
1010,CO,Alamosa,UNA,72.0
1011,CO,Arapahoe,DEM,148365.0
1012,CO,Arapahoe,GOP,109638.0
1013,CO,Arapahoe,LIB,14472.0
1014,CO,Arapahoe,GRN,3397.0
1015,CO,Arapahoe,UNA,3123.0
1016,CO,Arapahoe,OTH,2663.0
1017,CO,Archuleta,GOP,4234.0
1018,CO,Archuleta,DEM,2489.0
1019,CO,Archuleta,LIB,328.0
1020,CO,Archuleta,GRN,116.0
1021,CO,Archuleta,OTH,72.0
1022,CO,Archuleta,UNA,51.0
1023,CO,Baca,GOP,1716.0
1024,CO,Baca,DEM,278.0
1025,CO,Baca,LIB,49.0
1026,CO,Baca,OTH,32.0
1027,CO,Baca,GRN,17.0
1028,CO,Baca,UNA,15.0
1029,CO,Bent,GOP,1166.0
1030,CO,Bent,DEM,581.0
1031,CO,Bent,LIB,80.0
1032,CO,Bent,OTH,41.0
1033,CO,Bent,GRN,19.0
1034,CO,Bent,UNA,5.0
1035,CO,Boulder,DEM,124715.0
1036,CO,Boulder,GOP,38766.0
1037,CO,Boulder,LIB,7395.0
1038,CO,Boulder,GRN,3370.0
1039,CO,Boulder,UNA,1398.0
1040,CO,Boulder,OTH,1091.0
1041,CO,Broomfield,DEM,19530.0
1042,CO,Broomfield,GOP,14272.0
1043,CO,Broomfield,LIB,2146.0
1044,CO,Broomfield,UNA,539.0
1045,CO,Broomfield,GRN,487.0
1046,CO,Broomfield,OTH,368.0
1047,CO,Chaffee,GOP,5283.0
1048,CO,Chaffee,DEM,4773.0
1049,CO,Chaffee,LIB,523.0
1050,CO,Chaffee,GRN,190.0
1051,CO,Chaffee,OTH,136.0
1052,CO,Chaffee,UNA,94.0
1053,CO,Cheyenne,GOP,905.0
1054,CO,Cheyenne,DEM,127.0
1055,CO,Cheyenne,LIB,30.0
1056,CO,Cheyenne,OTH,10.0
1057,CO,Cheyenne,GRN,4.0
1058,CO,Cheyenne,UNA,0.0
1059,CO,Clear Creek,DEM,2585.0
1060,CO,Clear Creek,GOP,2426.0
1061,CO,Clear Creek,LIB,342.0
1062,CO,Clear Creek,GRN,107.0
1063,CO,Clear Creek,OTH,47.0
1064,CO,Clear Creek,UNA,25.0
1065,CO,Conejos,GOP,1885.0
1066,CO,Conejos,DEM,1753.0
1067,CO,Conejos,LIB,163.0
1068,CO,Conejos,UNA,88.0
1069,CO,Conejos,OTH,57.0
1070,CO,Conejos,GRN,24.0
1071,CO,Costilla,DEM,1109.0
1072,CO,Costilla,GOP,581.0
1073,CO,Costilla,LIB,80.0
1074,CO,Costilla,OTH,25.0
1075,CO,Costilla,GRN,19.0
1076,CO,Costilla,UNA,6.0
1077,CO,Crowley,GOP,1069.0
1078,CO,Crowley,DEM,336.0
1079,CO,Crowley,LIB,62.0
1080,CO,Crowley,OTH,28.0
1081,CO,Crowley,GRN,10.0
1082,CO,Crowley,UNA,6.0
1083,CO,Custer,GOP,2059.0
1084,CO,Custer,DEM,797.0
1085,CO,Custer,LIB,141.0
1086,CO,Custer,OTH,34.0
1087,CO,Custer,GRN,24.0
1088,CO,Custer,UNA,9.0
1089,CO,Delta,GOP,11584.0
1090,CO,Delta,DEM,4048.0
1091,CO,Delta,LIB,466.0
1092,CO,Delta,GRN,250.0
1093,CO,Delta,OTH,185.0
1094,CO,Delta,UNA,128.0
1095,CO,Denver,DEM,174611.0
1096,CO,Denver,GOP,43637.0
1097,CO,Denver,LIB,8609.0
1098,CO,Denver,GRN,2970.0
1099,CO,Denver,OTH,1261.0
1100,CO,Denver,UNA,1203.0
1101,CO,Dolores,GOP,936.0
1102,CO,Dolores,DEM,227.0
1103,CO,Dolores,LIB,29.0
1104,CO,Dolores,OTH,14.0
1105,CO,Dolores,GRN,13.0
1106,CO,Dolores,UNA,11.0
1107,CO,Douglas,GOP,100178.0
1108,CO,Douglas,DEM,67045.0
1109,CO,Douglas,LIB,9832.0
1110,CO,Douglas,UNA,3027.0
1111,CO,Douglas,OTH,1430.0
1112,CO,Douglas,GRN,1406.0
1113,CO,Eagle,DEM,12652.0
1114,CO,Eagle,GOP,8153.0
1115,CO,Eagle,LIB,1163.0
1116,CO,Eagle,GRN,343.0
1117,CO,Eagle,OTH,151.0
1118,CO,Eagle,UNA,149.0
1119,CO,El Paso,GOP,176506.0
1120,CO,El Paso,DEM,105807.0
1121,CO,El Paso,LIB,19408.0
1122,CO,El Paso,UNA,4172.0
1123,CO,El Paso,GRN,3952.0
1124,CO,El Paso,OTH,3428.0
1125,CO,Elbert,GOP,11536.0
1126,CO,Elbert,DEM,3056.0
1127,CO,Elbert,LIB,636.0
1128,CO,Elbert,UNA,169.0
1129,CO,Elbert,OTH,159.0
1130,CO,Elbert,GRN,133.0
1131,CO,Fremont,GOP,15066.0
1132,CO,Fremont,DEM,5275.0
1133,CO,Fremont,LIB,881.0
1134,CO,Fremont,OTH,288.0
1135,CO,Fremont,GRN,238.0
1136,CO,Fremont,UNA,132.0
1137,CO,Garfield,GOP,13071.0
1138,CO,Garfield,DEM,11205.0
1139,CO,Garfield,LIB,1124.0
1140,CO,Garfield,GRN,467.0
1141,CO,Garfield,OTH,277.0
1142,CO,Garfield,UNA,184.0
1143,CO,Gilpin,DEM,1634.0
1144,CO,Gilpin,GOP,1564.0
1145,CO,Gilpin,LIB,194.0
1146,CO,Gilpin,GRN,122.0
1147,CO,Gilpin,OTH,32.0
1148,CO,Gilpin,UNA,28.0
1149,CO,Grand,GOP,4467.0
1150,CO,Grand,DEM,3319.0
1151,CO,Grand,LIB,481.0
1152,CO,Grand,GRN,125.0
1153,CO,Grand,UNA,61.0
1154,CO,Grand,OTH,60.0
1155,CO,Gunnison,DEM,5068.0
1156,CO,Gunnison,GOP,3250.0
1157,CO,Gunnison,LIB,585.0
1158,CO,Gunnison,GRN,247.0
1159,CO,Gunnison,OTH,83.0
1160,CO,Gunnison,UNA,66.0
1161,CO,Hinsdale,GOP,339.0
1162,CO,Hinsdale,DEM,197.0
1163,CO,Hinsdale,LIB,27.0
1164,CO,Hinsdale,GRN,11.0
1165,CO,Hinsdale,UNA,8.0
1166,CO,Hinsdale,OTH,7.0
1167,CO,Huerfano,GOP,1875.0
1168,CO,Huerfano,DEM,1631.0
1169,CO,Huerfano,LIB,150.0
1170,CO,Huerfano,OTH,55.0
1171,CO,Huerfano,GRN,48.0
1172,CO,Huerfano,UNA,13.0
1173,CO,Jackson,GOP,628.0
1174,CO,Jackson,DEM,171.0
1175,CO,Jackson,LIB,41.0
1176,CO,Jackson,OTH,10.0
1177,CO,Jackson,GRN,7.0
1178,CO,Jackson,UNA,5.0
1179,CO,Jefferson,DEM,151885.0
1180,CO,Jefferson,GOP,130233.0
1181,CO,Jefferson,LIB,16934.0
1182,CO,Jefferson,GRN,4090.0
1183,CO,Jefferson,UNA,3337.0
1184,CO,Jefferson,OTH,3050.0
1185,CO,Kiowa,GOP,726.0
1186,CO,Kiowa,DEM,91.0
1187,CO,Kiowa,LIB,24.0
1188,CO,Kiowa,OTH,6.0
1189,CO,Kiowa,UNA,5.0
1190,CO,Kiowa,GRN,1.0
1191,CO,Kit Carson,GOP,2894.0
1192,CO,Kit Carson,DEM,526.0
1193,CO,Kit Carson,LIB,92.0
1194,CO,Kit Carson,OTH,62.0
1195,CO,Kit Carson,UNA,24.0
1196,CO,Kit Carson,GRN,15.0
1197,CO,La Plata,DEM,15300.0
1198,CO,La Plata,GOP,12471.0
1199,CO,La Plata,LIB,1834.0
1200,CO,La Plata,GRN,637.0
1201,CO,La Plata,OTH,245.0
1202,CO,La Plata,UNA,235.0
1203,CO,Lake,DEM,1600.0
1204,CO,Lake,GOP,1264.0
1205,CO,Lake,LIB,172.0
1206,CO,Lake,GRN,77.0
1207,CO,Lake,OTH,34.0
1208,CO,Lake,UNA,28.0
1209,CO,Larimer,DEM,92170.0
1210,CO,Larimer,GOP,82624.0
1211,CO,Larimer,LIB,11322.0
1212,CO,Larimer,GRN,3121.0
1213,CO,Larimer,UNA,2641.0
1214,CO,Larimer,OTH,2019.0
1215,CO,Las Animas,GOP,3656.0
1216,CO,Las Animas,DEM,2614.0
1217,CO,Las Animas,LIB,246.0
1218,CO,Las Animas,OTH,95.0
1219,CO,Las Animas,GRN,57.0
1220,CO,Las Animas,UNA,25.0
1221,CO,Lincoln,GOP,1873.0
1222,CO,Lincoln,DEM,399.0
1223,CO,Lincoln,LIB,75.0
1224,CO,Lincoln,OTH,34.0
1225,CO,Lincoln,UNA,12.0
1226,CO,Lincoln,GRN,9.0
1227,CO,Logan,GOP,7272.0
1228,CO,Logan,DEM,1843.0
1229,CO,Logan,LIB,317.0
1230,CO,Logan,OTH,138.0
1231,CO,Logan,UNA,67.0
1232,CO,Logan,GRN,65.0
1233,CO,Mesa,GOP,48129.0
1234,CO,Mesa,DEM,20958.0
1235,CO,Mesa,LIB,3440.0
1236,CO,Mesa,UNA,840.0
1237,CO,Mesa,OTH,837.0
1238,CO,Mesa,GRN,672.0
1239,CO,Mineral,GOP,344.0
1240,CO,Mineral,DEM,237.0
1241,CO,Mineral,LIB,42.0
1242,CO,Mineral,OTH,13.0
1243,CO,Mineral,GRN,11.0
1244,CO,Mineral,UNA,5.0
1245,CO,Moffat,GOP,5293.0
1246,CO,Moffat,DEM,874.0
1247,CO,Moffat,LIB,177.0
1248,CO,Moffat,OTH,76.0
1249,CO,Moffat,UNA,59.0
1250,CO,Moffat,GRN,31.0
1251,CO,Montezuma,GOP,7771.0
1252,CO,Montezuma,DEM,3920.0
1253,CO,Montezuma,LIB,531.0
1254,CO,Montezuma,GRN,231.0
1255,CO,Montezuma,UNA,129.0
1256,CO,Montezuma,OTH,124.0
1257,CO,Montrose,GOP,14303.0
1258,CO,Montrose,DEM,5438.0
1259,CO,Montrose,LIB,729.0
1260,CO,Montrose,OTH,253.0
1261,CO,Montrose,UNA,210.0
1262,CO,Montrose,GRN,137.0
1263,CO,Morgan,GOP,8104.0
1264,CO,Morgan,DEM,3128.0
1265,CO,Morgan,LIB,344.0
1266,CO,Morgan,OTH,154.0
1267,CO,Morgan,GRN,80.0
1268,CO,Morgan,UNA,78.0
1269,CO,Otero,GOP,2988.0
1270,CO,Otero,DEM,1719.0
1271,CO,Otero,LIB,182.0
1272,CO,Otero,OTH,96.0
1273,CO,Otero,UNA,27.0
1274,CO,Otero,GRN,26.0
1275,CO,Ouray,DEM,1690.0
1276,CO,Ouray,GOP,1337.0
1277,CO,Ouray,LIB,149.0
1278,CO,Ouray,GRN,60.0
1279,CO,Ouray,UNA,37.0
1280,CO,Ouray,OTH,14.0
1281,CO,Park,GOP,6053.0
1282,CO,Park,DEM,3351.0
1283,CO,Park,LIB,496.0
1284,CO,Park,GRN,165.0
1285,CO,Park,OTH,110.0
1286,CO,Park,UNA,70.0
1287,CO,Phillips,GOP,1791.0
1288,CO,Phillips,DEM,436.0
1289,CO,Phillips,LIB,60.0
1290,CO,Phillips,OTH,27.0
1291,CO,Phillips,GRN,9.0
1292,CO,Phillips,UNA,9.0
1293,CO,Pitkin,DEM,7239.0
1294,CO,Pitkin,GOP,2522.0
1295,CO,Pitkin,LIB,366.0
1296,CO,Pitkin,GRN,181.0
1297,CO,Pitkin,UNA,41.0
1298,CO,Pitkin,OTH,38.0
1299,CO,Prowers,GOP,3508.0
1300,CO,Prowers,DEM,1173.0
1301,CO,Prowers,LIB,154.0
1302,CO,Prowers,OTH,65.0
1303,CO,Prowers,UNA,48.0
1304,CO,Prowers,GRN,30.0
1305,CO,Pueblo,DEM,27945.0
1306,CO,Pueblo,GOP,27746.0
1307,CO,Pueblo,LIB,2760.0
1308,CO,Pueblo,OTH,754.0
1309,CO,Pueblo,GRN,602.0
1310,CO,Pueblo,UNA,305.0
1311,CO,Rio Blanco,GOP,2782.0
1312,CO,Rio Blanco,DEM,433.0
1313,CO,Rio Blanco,LIB,117.0
1314,CO,Rio Blanco,UNA,51.0
1315,CO,Rio Blanco,OTH,37.0
1316,CO,Rio Blanco,GRN,16.0
1317,CO,Rio Grande,GOP,3060.0
1318,CO,Rio Grande,DEM,1985.0
1319,CO,Rio Grande,LIB,229.0
1320,CO,Rio Grande,OTH,106.0
1321,CO,Rio Grande,GRN,61.0
1322,CO,Rio Grande,UNA,47.0
1323,CO,Routt,DEM,7487.0
1324,CO,Routt,GOP,5149.0
1325,CO,Routt,LIB,710.0
1326,CO,Routt,GRN,199.0
1327,CO,Routt,UNA,116.0
1328,CO,Routt,OTH,111.0
1329,CO,Saguache,DEM,1345.0
1330,CO,Saguache,GOP,1109.0
1331,CO,Saguache,GRN,122.0
1332,CO,Saguache,LIB,85.0
1333,CO,Saguache,OTH,32.0
1334,CO,Saguache,UNA,14.0
1335,CO,San Juan,DEM,265.0
1336,CO,San Juan,GOP,215.0
1337,CO,San Juan,LIB,17.0
1338,CO,San Juan,GRN,4.0
1339,CO,San Juan,OTH,3.0
1340,CO,San Juan,UNA,2.0
1341,CO,San Miguel,DEM,2960.0
1342,CO,San Miguel,GOP,1030.0
1343,CO,San Miguel,LIB,154.0
1344,CO,San Miguel,GRN,128.0
1345,CO,San Miguel,OTH,24.0
1346,CO,San Miguel,UNA,15.0
1347,CO,Sedgwick,GOP,1015.0
1348,CO,Sedgwick,DEM,267.0
1349,CO,Sedgwick,LIB,28.0
1350,CO,Sedgwick,GRN,21.0
1351,CO,Sedgwick,OTH,21.0
1352,CO,Sedgwick,UNA,12.0
1353,CO,Summit,DEM,9502.0
1354,CO,Summit,GOP,5064.0
1355,CO,Summit,LIB,983.0
1356,CO,Summit,GRN,300.0
1357,CO,Summit,UNA,112.0
1358,CO,Summit,OTH,100.0
1359,CO,Teller,GOP,9580.0
1360,CO,Teller,DEM,3547.0
1361,CO,Teller,LIB,660.0
1362,CO,Teller,GRN,160.0
1363,CO,Teller,OTH,135.0
1364,CO,Teller,UNA,121.0
1365,CO,Washington,GOP,2284.0
1366,CO,Washington,DEM,289.0
1367,CO,Washington,LIB,81.0
1368,CO,Washington,OTH,29.0
1369,CO,Washington,UNA,14.0
1370,CO,Washington,GRN,11.0
1371,CO,Weld,GOP,75882.0
1372,CO,Weld,DEM,45869.0
1373,CO,Weld,LIB,7352.0
1374,CO,Weld,OTH,1782.0
1375,CO,Weld,UNA,1584.0
1376,CO,Weld,GRN,1321.0
1377,CO,Yuma,GOP,3755.0
1378,CO,Yuma,DEM,701.0
1379,CO,Yuma,LIB,113.0
1380,CO,Yuma,OTH,46.0
1381,CO,Yuma,UNA,33.0
1382,CO,Yuma,GRN,16.0
1383,CT,Fairfield,DEM,238723.0
1384,CT,Fairfield,GOP,155457.0
1385,CT,Fairfield,LIB,11338.0
1386,CT,Fairfield,GRN,4761.0
1387,CT,Hartford,DEM,233789.0
1388,CT,Hartford,GOP,147912.0
1389,CT,Hartford,LIB,11835.0
1390,CT,Hartford,GRN,5683.0
1391,CT,Litchfield,GOP,53376.0
1392,CT,Litchfield,DEM,39836.0
1393,CT,Litchfield,LIB,2858.0
1394,CT,Litchfield,GRN,1364.0
1395,CT,Middlesex,DEM,45306.0
1396,CT,Middlesex,GOP,38847.0
1397,CT,Middlesex,LIB,2754.0
1398,CT,Middlesex,GRN,1495.0
1399,CT,New Haven,DEM,203601.0
1400,CT,New Haven,GOP,158373.0
1401,CT,New Haven,LIB,9133.0
1402,CT,New Haven,GRN,4802.0
1403,CT,New London,DEM,62951.0
1404,CT,New London,GOP,54574.0
1405,CT,New London,LIB,4774.0
1406,CT,New London,GRN,2228.0
1407,CT,Tolland,DEM,38450.0
1408,CT,Tolland,GOP,33989.0
1409,CT,Tolland,LIB,3179.0
1410,CT,Tolland,GRN,1451.0
1411,CT,Windham,GOP,25738.0
1412,CT,Windham,DEM,21776.0
1413,CT,Windham,LIB,2180.0
1414,CT,Windham,GRN,1009.0
1415,DC,Washington,DEM,260223.0
1416,DC,Washington,GOP,11553.0
1417,DC,Washington,LIB,4501.0
1418,DC,Washington,DCG,3995.0
1419,DE,Kent,GOP,36989.0
1420,DE,Kent,DEM,33347.0
1421,DE,Kent,LIB,2876.0
1422,DE,Kent,GRN,1041.0
1423,DE,New Castle,DEM,162905.0
1424,DE,New Castle,GOP,85507.0
1425,DE,New Castle,LIB,9101.0
1426,DE,New Castle,GRN,3955.0
1427,DE,Sussex,GOP,62607.0
1428,DE,Sussex,DEM,39329.0
1429,DE,Sussex,LIB,2774.0
1430,DE,Sussex,GRN,1104.0
1431,FL,Alachua,DEM,75370.0
1432,FL,Alachua,GOP,46584.0
1433,FL,Alachua,LIB,4032.0
1434,FL,Alachua,GRN,1493.0
1435,FL,Alachua,OTH,348.0
1436,FL,Baker,GOP,10294.0
1437,FL,Baker,DEM,2112.0
1438,FL,Baker,LIB,169.0
1439,FL,Baker,GRN,30.0
1440,FL,Baker,OTH,29.0
1441,FL,Bay,GOP,62010.0
1442,FL,Bay,DEM,21689.0
1443,FL,Bay,LIB,2643.0
1444,FL,Bay,GRN,561.0
1445,FL,Bay,OTH,248.0
1446,FL,Bradford,GOP,8913.0
1447,FL,Bradford,DEM,2924.0
1448,FL,Bradford,LIB,177.0
1449,FL,Bradford,GRN,47.0
1450,FL,Bradford,OTH,37.0
1451,FL,Brevard,GOP,181620.0
1452,FL,Brevard,DEM,119525.0
1453,FL,Brevard,LIB,9435.0
1454,FL,Brevard,GRN,2701.0
1455,FL,Brevard,OTH,1056.0
1456,FL,Broward,DEM,546956.0
1457,FL,Broward,GOP,258521.0
1458,FL,Broward,LIB,10897.0
1459,FL,Broward,GRN,4992.0
1460,FL,Broward,OTH,1471.0
1461,FL,Calhoun,GOP,4647.0
1462,FL,Calhoun,DEM,1236.0
1463,FL,Calhoun,LIB,124.0
1464,FL,Calhoun,OTH,35.0
1465,FL,Calhoun,GRN,25.0
1466,FL,Charlotte,GOP,60196.0
1467,FL,Charlotte,DEM,33421.0
1468,FL,Charlotte,LIB,1944.0
1469,FL,Charlotte,GRN,567.0
1470,FL,Charlotte,OTH,195.0
1471,FL,Citrus,GOP,54377.0
1472,FL,Citrus,DEM,22765.0
1473,FL,Citrus,LIB,1722.0
1474,FL,Citrus,GRN,476.0
1475,FL,Citrus,OTH,250.0
1476,FL,Clay,GOP,74898.0
1477,FL,Clay,DEM,27768.0
1478,FL,Clay,LIB,2805.0
1479,FL,Clay,GRN,571.0
